minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1521,-0.0208,0.1466,250,-2.2467,-0.029,0.1293,250,-3.5519
1522,-0.019,0.1386,250,-2.1685,-0.0133,0.1269,250,-1.6531
1523,-0.0097,0.1441,250,-1.0691,-0.0034,0.1181,250,-0.457
1524,-0.0177,0.1573,250,-1.7804,-0.0183,0.1261,250,-2.2935
1525,-0.0231,0.1457,250,-2.5114,-0.0262,0.1277,250,-3.239
1526,-0.0132,0.1381,250,-1.5115,-0.0099,0.1151,250,-1.3626
1527,-0.0007,0.1474,250,-0.0775,-0.0062,0.1297,250,-0.7508
1528,-0.0176,0.129,250,-2.1553,-0.0153,0.1187,250,-2.033
1529,-0.0095,0.147,250,-1.0203,-0.0108,0.122,250,-1.4037
1530,0.0009,0.151,250,0.0989,0.003,0.1289,250,0.3697
1531,-0.0224,0.1485,250,-2.3802,-0.0256,0.1173,250,-3.4504
1532,-0.0145,0.1339,250,-1.7122,-0.0149,0.121,250,-1.9518
1533,-0.0116,0.1379,250,-1.3294,-0.0126,0.1142,250,-1.7475
1534,-0.0197,0.1489,250,-2.0898,-0.0226,0.1275,250,-2.8014
1535,-0.0243,0.1333,250,-2.8855,-0.0252,0.124,250,-3.2159
1536,-0.0241,0.1365,250,-2.7896,-0.029,0.1129,250,-4.0588
1537,-0.0318,0.1303,250,-3.8638,-0.0333,0.1182,250,-4.4588
1538,-0.0229,0.1133,250,-3.1896,-0.0253,0.1023,250,-3.9063
1539,-0.0149,0.112,250,-2.1037,-0.0234,0.1008,250,-3.6786
1540,-0.014,0.1067,250,-2.0765,-0.0187,0.0952,250,-3.1081
1541,0.0007,0.1191,250,0.0982,-0.0062,0.1073,250,-0.913
1542,-0.0218,0.1358,250,-2.5333,-0.0276,0.1082,250,-4.0375
1543,-0.0176,0.1186,250,-2.342,-0.0182,0.0977,250,-2.9502
1544,-0.0151,0.1259,250,-1.8956,-0.0152,0.105,250,-2.284
1545,0.0046,0.1116,250,0.6586,0.0016,0.1006,250,0.2438
1546,-0.0121,0.108,249,-1.7644,-0.008,0.0974,249,-1.2996
1547,-0.0191,0.1246,250,-2.4243,-0.0183,0.0971,250,-2.9851
1548,-0.0282,0.1121,250,-3.9821,-0.0343,0.1079,250,-5.0176
1549,-0.0544,0.1471,250,-5.846,-0.0531,0.132,250,-6.3636
1550,0.0446,0.5979,159,0.9403,0.0311,0.5967,159,0.6581
