minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1250,0.0307,0.16,250,3.0344,0.0266,0.1485,250,2.8285
1251,0.0235,0.1557,250,2.3839,0.0167,0.1395,250,1.8933
1252,0.015,0.16,250,1.4791,0.0142,0.1413,250,1.5876
1253,0.0112,0.156,250,1.1317,0.0141,0.1342,250,1.6566
1254,0.0076,0.1534,250,0.7855,0.0101,0.1324,250,1.2054
1255,0.0261,0.1592,250,2.5944,0.0249,0.1307,250,3.0172
1256,0.0368,0.1718,250,3.3918,0.0345,0.15,250,3.6402
1257,0.0385,0.1773,250,3.435,0.0397,0.1463,250,4.2909
1258,0.035,0.184,250,3.0041,0.0429,0.161,250,4.2085
1259,0.0335,0.1728,250,3.0623,0.0391,0.1507,250,4.1005
1300,0.0347,0.166,250,3.3088,0.0297,0.1483,250,3.1696
1301,0.0369,0.1726,250,3.3799,0.0319,0.1507,250,3.3433
1302,0.0379,0.1649,250,3.6305,0.0321,0.1426,250,3.5564
1303,0.033,0.1789,250,2.9165,0.0339,0.1475,250,3.6326
1304,0.0317,0.1779,250,2.813,0.0328,0.1478,250,3.5132
1305,0.0247,0.1747,250,2.2378,0.0237,0.1447,250,2.5911
1306,0.0208,0.1831,250,1.7997,0.0222,0.1551,250,2.261
1307,0.0224,0.1608,250,2.2021,0.0291,0.1422,250,3.2358
1308,0.0137,0.1569,250,1.3814,0.0147,0.1348,250,1.724
1309,0.0236,0.1809,250,2.063,0.0213,0.1471,250,2.2913
1310,0.0143,0.1822,250,1.2433,0.0185,0.14,250,2.0844
