minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1515,-0.0051,0.0546,199,-1.3277,0.0015,0.055,199,0.3856
1516,0.0012,0.0575,199,0.2951,-0.0016,0.0602,199,-0.3638
1517,-0.0034,0.055,199,-0.8657,-0.0007,0.0597,199,-0.155
1518,-0.0033,0.0565,199,-0.8236,-0.0003,0.0598,199,-0.0706
1519,-0.0033,0.058,199,-0.8086,-0.0018,0.059,199,-0.4215
1520,-0.0032,0.0515,199,-0.8746,-0.0028,0.0572,199,-0.6997
1521,-0.0087,0.0459,199,-2.6693,0.001,0.0598,199,0.2336
1522,-0.001,0.0487,199,-0.2804,-0.003,0.0641,199,-0.6526
1523,-0.0089,0.0489,199,-2.576,-0.0073,0.0619,199,-1.6577
1524,-0.0117,0.0505,199,-3.2646,-0.0052,0.0565,199,-1.2972
1525,-0.0056,0.0525,199,-1.5139,-0.0085,0.0562,199,-2.1227
1526,-0.0019,0.0542,199,-0.4958,-0.0064,0.0584,199,-1.5374
1527,-0.0083,0.0536,200,-2.1845,-0.0102,0.0653,200,-2.2166
1528,-0.0091,0.0568,199,-2.2634,-0.0111,0.0546,199,-2.8773
1529,-0.0131,0.051,199,-3.6216,-0.0149,0.0503,199,-4.1788
1530,-0.012,0.0547,200,-3.0999,-0.0197,0.0581,200,-4.788
1531,-0.0051,0.0508,199,-1.4045,-0.0139,0.0537,199,-3.6666
1532,-0.0074,0.0522,199,-2.0099,-0.0112,0.0618,199,-2.5569
1533,-0.0147,0.0508,199,-4.0767,-0.0126,0.0562,199,-3.1716
1534,-0.0097,0.0544,199,-2.5265,-0.0094,0.0593,199,-2.2229
1535,-0.0044,0.0594,199,-1.0532,-0.0031,0.0584,199,-0.7524
1536,-0.0051,0.0558,199,-1.2818,-0.0015,0.0573,199,-0.3581
1537,-0.0083,0.0534,199,-2.204,-0.0056,0.0586,199,-1.3556
1538,-0.0092,0.0548,199,-2.3559,-0.0028,0.057,199,-0.6907
1539,-0.005,0.0521,199,-1.3483,-0.0022,0.0581,199,-0.5318
1540,-0.0064,0.0514,199,-1.7635,-0.0013,0.0596,199,-0.3086
1541,-0.005,0.0545,199,-1.2819,0.0002,0.0584,199,0.0395
1542,-0.0067,0.0471,199,-2.0019,0.0011,0.0583,199,0.2762
1543,-0.0028,0.0491,199,-0.7955,-0.003,0.0523,199,-0.8055
1544,-0.0082,0.0494,199,-2.3528,-0.0068,0.0544,199,-1.7569
1545,-0.0018,0.0497,199,-0.5179,-0.0031,0.0509,199,-0.8568
1546,-0.0025,0.0457,199,-0.7795,-0.0081,0.0571,199,-1.9929
1547,-0.0033,0.0443,199,-1.0355,-0.0006,0.0464,199,-0.1682
1548,-0.0044,0.0484,199,-1.2791,-0.0015,0.0462,199,-0.4444
1549,-0.0045,0.0537,199,-1.1801,0.0022,0.0542,199,0.5598
1550,-1.0,0.0,5,-4.028141964097261e+16,-1.0,0.0,5,-inf
