minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1031,0.0153,0.0536,200,4.0426,0.0176,0.0612,200,4.0604
1032,0.0092,0.0538,200,2.4091,0.0072,0.0614,200,1.6526
1033,0.0095,0.0566,200,2.3698,0.0074,0.0656,200,1.5857
1034,0.0162,0.0598,200,3.8292,0.0177,0.0665,200,3.7586
1035,0.0188,0.0608,200,4.3799,0.0189,0.0658,200,4.0607
1036,0.0119,0.0628,200,2.6792,0.012,0.0701,200,2.4224
1037,0.0116,0.0638,200,2.5599,0.0111,0.0734,200,2.1353
1038,0.019,0.0614,200,4.3729,0.0193,0.0714,200,3.8132
1039,0.015,0.0551,200,3.8503,0.0168,0.0622,200,3.8322
1040,0.0162,0.0545,200,4.196,0.0165,0.0585,200,3.9903
1041,0.0136,0.0551,200,3.5017,0.0153,0.065,200,3.3361
1042,0.0145,0.0599,200,3.4185,0.0167,0.0655,200,3.6107
1043,0.0156,0.0555,200,3.9749,0.0187,0.0625,200,4.2335
1044,0.0174,0.0566,200,4.3442,0.0191,0.0632,200,4.2821
1045,0.0198,0.0528,200,5.3097,0.0224,0.0598,200,5.3015
1046,0.016,0.0585,200,3.8605,0.0155,0.0658,200,3.3224
1047,0.0125,0.062,200,2.8639,0.0168,0.0686,200,3.4573
1048,0.0143,0.0572,200,3.5358,0.0204,0.0627,200,4.6073
1049,0.0136,0.056,200,3.4453,0.0188,0.0676,200,3.9249
1050,0.0109,0.0579,200,2.6648,0.0142,0.0644,200,3.112
1051,0.0214,0.0583,200,5.194,0.0265,0.064,200,5.856
1052,0.0187,0.0588,200,4.4987,0.0223,0.0682,200,4.6164
1053,0.0122,0.0547,200,3.1531,0.0137,0.0621,200,3.1168
1054,0.0121,0.056,200,3.0576,0.0145,0.0645,200,3.1759
1055,0.0086,0.0553,200,2.1905,0.0119,0.0597,200,2.8165
1056,0.0101,0.0557,200,2.5573,0.0138,0.0618,200,3.1602
1057,0.0136,0.0523,200,3.6693,0.017,0.0587,200,4.0976
1058,0.0098,0.053,200,2.6157,0.0135,0.0617,200,3.0851
