minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1303,0.0051,0.0635,250,1.2693,0.0189,0.0629,250,4.7424
1304,0.0093,0.0728,250,2.0122,0.0163,0.0632,250,4.085
1305,0.0153,0.0692,250,3.5049,0.0196,0.0596,250,5.2011
1306,0.014,0.0927,250,2.3804,0.0235,0.0576,250,6.4538
1307,0.0118,0.0636,250,2.9313,0.0208,0.0589,250,5.5744
1308,0.0082,0.0801,250,1.6118,0.0243,0.0585,250,6.5714
1309,0.0077,0.0625,250,1.9461,0.0197,0.0579,250,5.3663
1310,0.0084,0.0816,250,1.6359,0.0175,0.0597,250,4.6211
1311,0.0112,0.0932,250,1.903,0.0168,0.0632,250,4.1923
1312,0.0092,0.0722,250,2.0202,0.0176,0.0637,250,4.3594
1313,0.0024,0.0831,250,0.4614,0.0242,0.0594,250,6.4409
1314,0.0021,0.0772,250,0.4239,0.0202,0.0605,250,5.2691
1315,0.0105,0.0749,250,2.2129,0.0242,0.057,250,6.7066
1316,0.0142,0.0654,250,3.434,0.0226,0.0634,250,5.6291
1317,0.0106,0.066,250,2.5393,0.0192,0.0637,250,4.774
1318,0.0197,0.0654,250,4.7608,0.0235,0.065,250,5.7252
1319,0.0178,0.0764,250,3.6833,0.0261,0.0667,250,6.1793
1320,0.0168,0.077,250,3.4595,0.0223,0.0677,250,5.2089
1321,0.0132,0.0829,250,2.5123,0.0177,0.0591,250,4.7374
1322,0.0077,0.0756,250,1.6051,0.0173,0.066,250,4.1403
1323,0.0114,0.0678,250,2.6691,0.0135,0.0597,250,3.5909
1324,0.0126,0.0685,250,2.903,0.0179,0.0597,250,4.7387
1325,0.0104,0.0651,250,2.5325,0.0161,0.0617,250,4.121
1326,0.0131,0.0744,250,2.7797,0.0202,0.0585,250,5.4585
1327,0.0121,0.0593,250,3.2172,0.0211,0.0627,250,5.318
1328,0.0063,0.0707,250,1.4186,0.0156,0.0646,250,3.8072
1329,0.0064,0.0665,250,1.5105,0.0182,0.0582,250,4.936
1330,0.008,0.0703,250,1.8015,0.0245,0.063,250,6.143
1331,0.0149,0.0774,250,3.0542,0.0292,0.0616,250,7.5079
1332,0.0049,0.0572,250,1.3421,0.0235,0.0587,250,6.3279
1333,0.0064,0.0634,250,1.6089,0.0269,0.0612,250,6.9559
1334,0.003,0.081,250,0.5794,0.0235,0.0605,250,6.1498
1335,0.003,0.0682,250,0.6978,0.0232,0.0624,250,5.8662
1336,0.0109,0.0662,250,2.6165,0.0278,0.0652,250,6.7505
1337,0.0208,0.0728,250,4.5224,0.0241,0.062,250,6.1552
1338,0.0144,0.0656,250,3.4678,0.0322,0.061,250,8.3469
1339,0.013,0.0685,250,3.0099,0.0321,0.0612,250,8.2853
1340,0.0094,0.0645,250,2.3107,0.0225,0.0654,250,5.4341
1341,0.0106,0.0664,250,2.5196,0.0237,0.0647,250,5.7763
1342,0.0099,0.0656,250,2.3879,0.02,0.0624,250,5.0714
1343,0.0081,0.0741,250,1.7308,0.0216,0.0526,250,6.4949
1344,0.0058,0.0668,250,1.3646,0.0194,0.0596,250,5.1445
1345,0.0125,0.0782,250,2.5313,0.0187,0.0602,250,4.911
1346,0.0105,0.0688,250,2.4102,0.017,0.0668,250,4.0285
1347,0.008,0.0604,250,2.0887,0.015,0.0597,250,3.9729
1348,0.0057,0.07,250,1.2789,0.0134,0.0619,250,3.4312
1349,0.0061,0.065,250,1.4762,0.0132,0.0609,250,3.4413
1350,0.008,0.0627,250,2.0167,0.0147,0.0603,250,3.8457
1351,0.0048,0.0601,250,1.2714,0.0115,0.0544,250,3.3504
1352,0.0027,0.0689,250,0.6153,0.0139,0.0648,250,3.3986
1353,0.006,0.0678,250,1.4021,0.0113,0.0579,250,3.1006
1354,-0.0001,0.0696,250,-0.0151,0.0129,0.0594,250,3.4231
1355,0.007,0.0739,250,1.5037,0.0174,0.0641,250,4.2903
1356,0.0067,0.065,250,1.6195,0.0157,0.0593,250,4.1837
1357,0.006,0.0668,250,1.4127,0.0153,0.0594,250,4.0823
1358,0.0059,0.0658,250,1.4198,0.015,0.0593,250,4.0045
1359,0.0056,0.0705,250,1.2609,0.0235,0.0571,250,6.5134
1400,0.0068,0.0719,250,1.5001,0.0246,0.0644,250,6.0264
1401,0.0099,0.0823,250,1.8959,0.0265,0.0602,250,6.9758
1402,0.0072,0.0696,250,1.6433,0.0197,0.0591,250,5.2797
1403,0.0085,0.0795,250,1.6888,0.0176,0.0562,250,4.9599
1404,0.0056,0.0584,250,1.5168,0.0186,0.0565,250,5.1959
1405,0.01,0.0576,250,2.7453,0.0177,0.0582,250,4.8182
1406,0.0085,0.0657,250,2.0535,0.0277,0.0724,250,6.0451
1407,0.0048,0.0599,250,1.2623,0.0271,0.0649,250,6.5991
1408,0.0059,0.0599,250,1.5574,0.0282,0.0604,250,7.3957
1409,0.0068,0.0595,250,1.7975,0.0233,0.0586,250,6.2753
1410,0.0067,0.0687,250,1.5533,0.0216,0.0636,250,5.378
1411,0.0137,0.0568,250,3.8125,0.0264,0.0677,250,6.1626
1412,0.0077,0.0664,250,1.8238,0.0249,0.0607,250,6.4849
1413,0.012,0.0671,250,2.815,0.0183,0.0661,250,4.3868
1414,0.0133,0.0581,250,3.6095,0.0222,0.0595,250,5.9094
1415,0.0096,0.0664,250,2.2759,0.0213,0.0609,250,5.5245
1416,0.0113,0.0639,250,2.7934,0.024,0.0605,250,6.2883
1417,0.0108,0.0778,250,2.1907,0.0211,0.0549,250,6.0734
1418,0.0132,0.0606,250,3.4316,0.0241,0.0648,250,5.8811
1419,0.0152,0.0643,250,3.7279,0.0289,0.0618,250,7.3865
1420,0.0096,0.0643,250,2.3579,0.0258,0.0665,250,6.1195
1421,0.0108,0.072,250,2.3717,0.0219,0.0638,250,5.4174
1422,0.0112,0.071,250,2.4863,0.0166,0.0659,250,3.9846
1423,0.0119,0.0739,250,2.5385,0.0212,0.0622,250,5.3904
1424,0.0108,0.0703,250,2.4204,0.0176,0.0659,250,4.2174
1425,0.0117,0.0606,250,3.0646,0.0202,0.0553,250,5.7709
1426,0.0134,0.0634,250,3.3344,0.0163,0.0593,250,4.3565
1427,0.0078,0.0558,250,2.2052,0.0115,0.0654,250,2.7924
1428,0.0032,0.0694,250,0.7337,0.0083,0.0661,250,1.9842
1429,0.0092,0.07,250,2.0772,0.0168,0.0557,250,4.7564
1430,0.005,0.061,250,1.3075,0.022,0.0581,250,5.9931
1431,0.0073,0.0608,250,1.9019,0.0231,0.0608,250,5.9938
1432,0.0138,0.0609,250,3.5714,0.0214,0.0564,250,6.0062
1433,0.0045,0.06,250,1.1742,0.0173,0.06,250,4.5643
1434,0.0087,0.0642,250,2.1471,0.0226,0.0604,250,5.9293
1435,0.0088,0.0695,250,1.9967,0.0254,0.0606,250,6.6312
1436,0.0099,0.0676,250,2.3099,0.0287,0.0631,250,7.198
1437,0.0109,0.0735,250,2.3498,0.0244,0.0601,250,6.4125
1438,0.0168,0.0671,250,3.9493,0.0171,0.0583,250,4.6368
1439,0.0107,0.0665,250,2.5515,0.0175,0.0589,250,4.6844
1440,0.0101,0.0666,250,2.3999,0.0106,0.0606,250,2.7735
1441,0.0056,0.0728,250,1.2256,0.0143,0.0682,250,3.3206
1442,0.0081,0.0642,250,1.9933,0.0121,0.0644,250,2.9718
1443,0.0122,0.0638,250,3.0219,0.0105,0.0616,250,2.6975
1444,0.0106,0.0828,250,2.0291,0.0159,0.0617,250,4.0693
1445,0.0137,0.0804,250,2.696,0.0173,0.0644,250,4.2544
1446,0.0061,0.0751,250,1.2745,0.0179,0.064,250,4.4287
1447,0.0086,0.0781,250,1.7339,0.0128,0.0687,250,2.9386
1448,0.0064,0.0731,250,1.3934,0.0127,0.0604,250,3.3166
1449,0.0063,0.0813,250,1.2292,0.0096,0.0621,250,2.4384
1450,0.0046,0.0686,250,1.0682,0.0047,0.0587,250,1.2644
1451,0.0143,0.0827,250,2.7311,0.017,0.0593,250,4.5312
1452,0.0075,0.0685,250,1.7364,0.0129,0.0639,250,3.2007
1453,0.0034,0.066,250,0.8261,0.0161,0.0675,250,3.7593
1454,0.0126,0.0695,250,2.8735,0.0176,0.0628,250,4.4407
1455,0.0134,0.0738,250,2.8663,0.0225,0.0619,250,5.7505
1456,0.0115,0.0675,250,2.6838,0.0201,0.0667,250,4.7755
1457,0.013,0.0636,250,3.2312,0.0185,0.0618,250,4.7422
1458,0.0174,0.0557,250,4.926,0.0218,0.061,250,5.6475
1459,0.0062,0.0624,250,1.5664,0.0187,0.0574,250,5.1426
1500,0.01,0.0601,250,2.6277,0.0182,0.0634,250,4.5369
1501,0.0051,0.0617,250,1.3181,0.0158,0.0611,250,4.0858
