minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1323,0.0084,0.0519,250,2.5621,0.0107,0.0554,250,3.0658
1324,0.0173,0.0506,250,5.4006,0.019,0.0583,250,5.1562
1325,0.0172,0.0508,250,5.3423,0.018,0.0544,250,5.2148
1326,0.0163,0.0535,250,4.803,0.0154,0.0557,250,4.3776
1327,0.0182,0.05,250,5.7443,0.0185,0.0526,250,5.5642
1328,0.0083,0.0514,250,2.5557,0.0105,0.0543,250,3.0488
1329,0.0141,0.0492,250,4.5166,0.0144,0.0546,250,4.1651
1330,0.0197,0.0567,250,5.4925,0.0225,0.0612,250,5.8203
1331,0.0165,0.0587,250,4.4452,0.0181,0.0636,250,4.4888
1332,0.0149,0.0522,250,4.519,0.0153,0.0559,250,4.3341
1333,0.0178,0.0516,250,5.4544,0.0197,0.0565,250,5.5109
1334,0.0106,0.0545,250,3.0621,0.0128,0.0591,250,3.4203
1335,0.016,0.0544,250,4.64,0.0168,0.0554,250,4.8035
1336,0.0193,0.0574,250,5.3213,0.0243,0.0623,250,6.1712
1337,0.0154,0.0562,250,4.3237,0.0162,0.0596,250,4.3103
1338,0.0213,0.0523,250,6.44,0.0219,0.0583,250,5.9322
1339,0.0214,0.053,250,6.3925,0.024,0.0604,250,6.2721
1340,0.013,0.0554,250,3.7195,0.013,0.0641,250,3.2176
1341,0.0178,0.0508,250,5.5244,0.0185,0.0562,250,5.2137
1342,0.0135,0.0527,250,4.0454,0.0107,0.06,250,2.8334
1343,0.0144,0.0483,250,4.7066,0.0169,0.0517,250,5.1752
1344,0.0157,0.0575,250,4.3132,0.0181,0.0642,250,4.4513
1345,0.0136,0.057,250,3.7594,0.0154,0.0555,250,4.378
1346,0.0129,0.0561,250,3.6335,0.0162,0.064,250,4.0064
1347,0.0113,0.0549,250,3.2446,0.0137,0.0563,250,3.8515
1348,0.012,0.0487,250,3.9021,0.0135,0.0522,250,4.0814
1349,0.0181,0.0509,250,5.6181,0.0195,0.0533,250,5.7737
1350,0.0165,0.0508,250,5.1287,0.0206,0.055,250,5.9295
1351,0.0138,0.0502,250,4.3555,0.014,0.055,250,4.0341
1352,0.0178,0.0575,250,4.8908,0.0191,0.0589,250,5.1349
1353,0.0114,0.0688,250,2.62,0.0111,0.0682,250,2.5738
1354,0.0146,0.0568,250,4.0741,0.015,0.0588,250,4.0354
1355,0.0163,0.059,250,4.359,0.0148,0.0624,250,3.7434
1356,0.0159,0.0583,250,4.311,0.0142,0.0629,250,3.5607
1357,0.0135,0.0532,250,4.0005,0.0145,0.056,250,4.1089
1358,0.0162,0.0518,250,4.9548,0.0156,0.0536,250,4.6109
1359,0.0186,0.0543,250,5.4085,0.0209,0.0571,250,5.7863
1400,0.0145,0.0521,250,4.3974,0.0164,0.0579,250,4.4736
1401,0.0133,0.0501,250,4.2023,0.0163,0.0561,250,4.5909
1402,0.0137,0.0552,250,3.9376,0.0148,0.0571,250,4.0913
1403,0.013,0.0496,250,4.1555,0.0125,0.052,250,3.8
1404,0.0153,0.0499,250,4.8372,0.0175,0.0535,250,5.1719
1405,0.014,0.0542,250,4.0921,0.0186,0.0558,250,5.2825
1406,0.0284,0.0547,250,8.2126,0.0302,0.0622,250,7.6729
1407,0.0231,0.0593,250,6.1682,0.0245,0.0641,250,6.0427
1408,0.0226,0.0577,250,6.188,0.0253,0.0629,250,6.3673
1409,0.0196,0.056,250,5.5255,0.0215,0.0606,250,5.6224
1410,0.0121,0.0578,250,3.3086,0.0134,0.0609,250,3.4872
1411,0.0187,0.0643,250,4.593,0.0216,0.0702,250,4.8684
1412,0.0186,0.0545,250,5.4017,0.0199,0.0583,250,5.4063
1413,0.012,0.0579,250,3.2885,0.0127,0.0679,250,2.9571
1414,0.0144,0.0536,250,4.2459,0.0149,0.0615,250,3.8201
1415,0.0115,0.0523,250,3.4873,0.0146,0.0576,250,4.0079
1416,0.0172,0.0545,250,5.0084,0.0182,0.056,250,5.132
1417,0.0144,0.0484,250,4.7036,0.0161,0.0549,250,4.629
1418,0.0143,0.0551,250,4.1055,0.0156,0.0635,250,3.8768
1419,0.0183,0.0512,250,5.6605,0.0203,0.0594,250,5.4111
1420,0.0136,0.0535,250,4.0116,0.0168,0.0562,250,4.7399
1421,0.0188,0.051,250,5.8491,0.0164,0.0577,250,4.5025
1422,0.0141,0.0539,250,4.124,0.0129,0.0591,250,3.4508
1423,0.0179,0.0598,250,4.7268,0.0181,0.0598,250,4.7842
1424,0.0196,0.059,250,5.2613,0.0175,0.0591,250,4.6812
1425,0.0137,0.0583,250,3.7244,0.0168,0.0634,250,4.1949
1426,0.0133,0.0564,250,3.7221,0.0129,0.0591,250,3.4466
1427,0.0137,0.059,250,3.6822,0.0157,0.0651,250,3.8125
1428,0.0116,0.0566,250,3.2548,0.0143,0.0581,250,3.8977
1429,0.0178,0.0534,250,5.2808,0.0199,0.0591,250,5.3319
1430,0.0176,0.051,250,5.4643,0.0217,0.0584,250,5.8612
1431,0.0134,0.0568,250,3.7165,0.0165,0.0583,250,4.4738
1432,0.0116,0.0532,250,3.4522,0.013,0.056,250,3.6639
1433,0.0107,0.0548,250,3.0759,0.0093,0.0575,250,2.5523
1434,0.0178,0.0577,250,4.8736,0.0193,0.0618,250,4.9348
1435,0.0151,0.0565,250,4.2257,0.0162,0.0584,250,4.385
1436,0.0159,0.0548,250,4.5919,0.0201,0.0608,250,5.2407
1437,0.0152,0.0512,250,4.7015,0.0153,0.0528,250,4.5888
1438,0.011,0.0512,250,3.394,0.0117,0.055,250,3.3522
1439,0.0086,0.0625,250,2.1647,0.0114,0.0621,250,2.8939
1440,0.0077,0.0532,250,2.2899,0.01,0.0567,250,2.7878
1441,0.0145,0.0503,250,4.5667,0.0147,0.0554,250,4.1976
1442,0.0153,0.0547,250,4.4333,0.0172,0.0568,250,4.7829
1443,0.0095,0.0569,250,2.6379,0.0094,0.0615,250,2.4213
1444,0.0183,0.0557,250,5.2049,0.0194,0.0599,250,5.1173
1445,0.014,0.0599,250,3.6799,0.0116,0.0662,250,2.7766
1446,0.0148,0.0572,250,4.0783,0.0166,0.0619,250,4.2286
1447,0.0093,0.0577,250,2.5574,0.0099,0.0625,250,2.5016
